id|memberbenefit_id|tag_id
12694|2952|438
12695|2952|1021
12696|2953|418
12697|2953|1067
12698|2953|726
12699|2953|1071
12700|2954|433
12701|2954|1067
12702|2954|1071
12703|2955|1254
12704|2955|1256
12705|2955|425
12706|2955|1259
12707|2955|429
12708|2955|1016
12709|2956|1254
12710|2956|1255
12711|2956|1256
12712|2956|1257
12713|2956|1258
12714|2956|433
12715|2956|1009
12716|2956|726
12717|2957|1254
12718|2957|1255
12719|2957|1256
12720|2957|1257
12721|2957|1258
12722|2957|1067
12723|2957|433
12724|2957|1009
12725|2957|726
32039|7591|71380
32179|7618|418
12728|2958|425
32180|7618|438
12730|2958|429
12731|2958|1016
12732|2959|418
12733|2959|1090
12734|2959|1091
12735|2959|1092
12736|2959|1093
12737|2959|501
12738|2959|438
12739|2960|425
12740|2960|1037
12741|2960|434
12742|2960|1078
12743|2960|1079
12744|2960|1017
12745|2961|1071
12746|2961|434
12747|2961|1079
12748|2961|1080
12749|2961|1081
12750|2962|1067
12752|2963|1028
12753|2963|1029
12754|2963|1031
12755|2963|433
12756|2963|434
12757|2964|1028
12758|2964|1029
12759|2964|1031
12760|2964|433
12761|2964|434
12762|2965|418
12763|2965|1059
12764|2965|1178
12765|2965|429
12766|2965|431
12767|2965|434
12768|2965|438
12769|2965|1146
12770|2965|1021
12771|2966|1091
12772|2966|1093
12773|2966|1134
12774|2966|1135
12775|2966|438
12776|2967|425
12777|2967|1242
12778|2967|1257
12779|2967|1254
12780|2968|434
12781|2968|476
12782|2968|1082
12783|2969|418
12784|2969|438
12785|2970|1090
12786|2970|1091
12787|2970|1092
12788|2970|1093
12789|2976|1160
12790|2976|429
12791|2976|1136
12792|2976|1140
12793|2976|438
12794|2975|1160
12795|2975|429
12796|2975|1136
12797|2975|1140
12798|2975|438
12799|2974|1160
12800|2974|429
12801|2974|1136
12802|2974|1140
12803|2974|438
12804|2973|1160
12805|2973|429
12806|2973|1136
12807|2973|1140
12808|2973|438
12809|2972|1160
12810|2972|429
12811|2972|1136
12812|2972|1140
12813|2972|438
12814|2971|1160
12815|2971|429
12816|2971|1136
12817|2971|1140
12818|2971|438
12819|2977|1009
12820|2977|1257
12821|2977|1254
12822|2978|1256
12823|2978|425
12824|2978|1257
12825|2978|1254
12826|2979|433
12827|2979|1255
12828|2979|1030
12829|2979|823
12830|2980|1070
12831|2980|1072
12832|2980|434
12833|2980|1076
12834|2980|1079
12835|2980|1080
12836|2980|1081
12837|2980|1055
12838|2981|1024
12839|2981|1070
12840|2981|1072
12841|2981|434
12842|2981|1081
12843|2981|1021
12844|2981|1022
12845|2982|425
12846|2982|1037
12847|2982|429
12848|2982|1039
12849|2982|434
12850|2982|1078
12851|2982|1079
12852|2983|433
12853|2983|434
12854|2984|1256
12855|2984|1141
12856|2985|1256
12857|2985|1141
12858|2986|1256
12859|2986|1141
12860|2987|1254
12861|2987|1256
12862|2987|1257
12863|2987|1259
12864|2987|1039
12865|2988|1028
12866|2988|1029
12867|2988|1031
12868|2988|433
12869|2988|434
12870|1620|1268
12871|18|1268
12872|2768|1268
12873|2776|1268
12874|994|1268
12875|2774|1268
12876|1150|1268
12877|2458|1268
12878|1141|1268
12879|2789|1268
12880|2772|1268
12881|2448|1268
12882|2627|1268
12883|2459|1268
12884|2540|1268
12885|2581|1268
12886|2683|1268
12887|2980|1268
12888|1856|1268
12889|2370|1268
12890|1225|1268
12891|1686|1268
12892|2727|1268
12893|2709|1268
12894|755|1268
12895|1712|1268
12896|1717|1268
12897|2659|1268
12898|2941|1268
12899|2743|1268
12900|1579|1268
12901|2825|1268
12902|2569|1268
12903|851|1268
12904|2638|1268
12905|2722|1268
12906|2588|1268
12907|2728|1268
12908|2995|1160
12909|2995|434
12910|2995|1043
12911|2995|1042
12912|2995|1044
12913|2995|1050
12914|2995|1051
12915|2994|1160
12916|2994|434
12917|2994|1042
12918|2994|1044
12919|2994|1050
12920|2994|1051
12921|2993|419
12922|2993|1160
12923|2993|1101
12924|2993|429
12925|2993|1103
12926|2992|1160
12927|2992|1042
12928|2992|1080
12929|2992|1049
12930|2992|1050
12931|2992|1081
12932|2991|1160
12933|2991|1042
12934|2991|1080
12935|2991|1049
12936|2991|1050
12937|2991|1081
12938|2990|1160
12939|2990|429
12940|2990|1071
12941|2989|1160
12942|2989|434
12943|2989|1042
12944|2989|1080
12945|2989|1081
12946|2989|1050
12947|2996|1067
12948|2996|1071
12949|2997|1029
12950|2997|1067
12951|2997|1068
12952|2997|726
12953|2997|1079
12954|2997|1144
12955|2998|1254
12956|2998|1256
12957|2998|425
12958|2998|1259
12959|2998|429
12960|2998|1016
12961|2999|1254
12962|2999|1256
12963|2999|425
12964|2999|1259
12965|2999|429
12966|2999|1016
12967|3000|433
12968|3000|1029
12969|3001|433
12970|3001|1029
12971|3002|1060
12972|3002|431
12973|3002|726
12974|3002|1143
12975|3002|1113
12976|3002|1147
12977|3003|1090
12978|3003|1091
12979|3003|1092
12980|3003|1093
12981|3003|1095
12982|3003|1098
12983|3003|438
12984|3004|1056
12985|3004|1057
12986|3004|1071
12987|3004|433
12988|3004|1042
12989|3004|1043
12990|3004|1045
12991|3004|726
12992|3004|1049
12993|3004|1050
12994|3004|1052
12995|3005|433
12996|3005|434
12997|3005|1084
12998|3005|1086
12999|3006|433
13000|3006|434
13001|3006|476
13002|3006|1029
13003|3007|503
13004|3007|1067
13005|3007|1068
13006|3007|726
13007|3007|1079
13008|3008|1070
13009|3008|1071
13010|3008|434
13011|3008|1079
13012|3008|1080
13013|3008|1081
13014|3009|433
13015|3009|434
13016|3009|1029
13017|3010|1071
37145|8858|1093
19310|4480|418
19311|4480|726
37146|8858|1143
13022|3011|1091
13023|3011|1093
13024|3011|1134
13025|3011|1135
13026|3011|438
13027|3012|431
13028|3013|431
13029|3014|1195
13030|3014|1079
13031|3014|726
13032|3014|1071
13033|3015|434
13034|3015|429
13035|3016|434
13036|3016|1021
13037|3017|1067
13038|3017|1068
13039|3017|1069
13040|3017|528
13041|3017|726
13042|3017|823
13043|3018|429
13044|3018|434
13045|3018|1268
13046|3018|1079
13047|3018|1080
13048|3018|1081
13049|3018|476
13050|3018|1071
13051|1224|1056
13052|1224|434
13053|1224|1042
13054|1224|1044
13055|1224|1052
13056|3019|429
13057|3019|1084
13058|3019|1071
13059|3019|433
13060|3019|434
13061|3019|1042
13062|3019|1268
13063|3019|476
13064|3019|1021
13065|3021|1067
13066|3021|1068
13067|3021|1071
13068|3021|823
13069|3022|1067
13070|3022|1068
13071|3022|1071
13072|3022|823
13073|3023|1067
13074|3023|1068
13075|3023|1071
13076|3023|823
13077|3024|1067
13078|3024|1068
13079|3024|1071
13080|3024|823
13081|3025|434
13082|3025|1131
13083|3025|1037
13084|3026|434
13085|3026|1131
13086|3026|1163
13087|3026|1037
13088|1670|1268
13089|2883|1268
13090|1859|1268
13091|2692|1268
19312|4480|438
13093|2565|1268
13094|3027|1024
13095|3027|1027
13096|3027|1020
13097|3027|1022
13098|2075|1268
13099|2301|1268
13100|2259|1268
13101|3005|1268
37147|8858|1147
13103|2546|1268
13104|2796|1268
13105|1170|1268
26638|6469|520
13107|1728|1268
13108|2154|1268
13109|1655|1268
13110|1605|1268
13111|2696|1268
13112|3028|1024
13113|3028|434
13114|3028|1079
13115|3028|1080
13116|3028|1081
13117|3028|1021
13118|3028|1022
13119|3029|433
13120|3029|1071
13121|3030|1254
13122|3030|1255
13123|3030|1256
13124|3030|1257
13125|3030|1259
13126|3030|1037
13127|3030|429
13128|3030|1039
13129|3031|1254
13130|3031|1255
13131|3031|1256
13132|3031|1257
13133|3031|1259
13134|3031|1037
13135|3031|429
13136|3031|1039
13137|3032|429
13138|3032|1070
13139|3032|1072
13140|3032|434
13141|3032|1080
13142|3032|1081
13143|3033|1024
13144|3033|1021
13145|3033|726
13146|3033|503
13147|3034|1090
13148|3034|1091
13149|3034|1092
13150|3034|1093
13151|3034|429
13152|3034|1070
13153|3034|1140
13154|3034|1141
13155|3034|1078
13156|3034|438
13157|3034|1080
13158|3034|1081
13159|3035|1254
13160|3036|1073
13161|3036|434
13162|3036|1071
13163|3037|1254
13164|3037|1256
13165|3037|1257
13166|3037|1258
13167|3037|1067
13168|3037|1259
13169|3037|726
13170|3037|1084
19425|4506|1071
19474|4519|438
19511|4532|1262
19512|4532|1253
13175|1162|433
13176|3038|1160
13177|3038|429
13178|3038|527
13179|3038|1136
13180|3038|438
13181|3039|1160
13182|3039|429
13183|3039|527
13184|3039|1136
13185|3039|438
13186|3040|1160
13187|3040|429
13188|3040|527
13189|3040|1136
13190|3040|438
13191|3041|1160
13192|3041|429
13193|3041|527
13194|3041|1136
13195|3041|438
13196|3042|1160
13197|3042|429
13198|3042|527
13199|3042|1136
13200|3042|438
13201|3043|1262
13202|3043|438
13203|3044|1254
13204|3044|1257
13205|3044|1258
13206|3044|1067
13207|3044|1068
13208|3044|1071
13209|3044|433
13210|3044|1073
13211|3044|1075
13212|3044|726
13213|3046|1254
13214|3046|1255
13215|3046|1256
13216|3046|1257
13217|3046|1258
13218|3046|1067
13219|3046|1068
13220|3046|1071
13221|3046|433
13222|3046|1073
13223|3046|1075
13224|3046|726
13225|3047|1254
13226|3047|1255
13227|3047|1256
13228|3047|1257
13229|3047|1067
13230|3047|1068
13231|3047|1071
13232|3047|1073
13233|3047|1075
13234|3047|726
13235|3048|1254
13236|3048|1255
13237|3048|1256
13238|3048|1257
13239|3048|1067
13240|3048|433
13241|3048|726
13242|3049|1254
13243|3049|1256
13244|3049|1257
13245|3049|1067
13246|3049|433
13247|3049|726
13248|3050|1254
13249|3050|1255
13250|3050|1256
13251|3050|1257
13252|3050|1258
13253|3050|1067
13254|3050|1259
13255|3050|726
13256|3050|1084
13257|3051|1254
13258|3051|1255
13259|3051|1256
13260|3051|425
13261|3051|1257
13262|3051|434
13263|3051|1042
13264|3051|1043
13265|3051|726
13266|3051|1046
13267|3051|1049
13268|3051|1021
13269|3052|1028
13270|3052|1254
13271|3052|1255
13272|3052|1256
13273|3052|1257
13274|3052|1067
13275|3052|433
13276|3052|726
13277|3052|1084
13278|3053|1067
13279|3053|492
13280|3053|1068
13281|3053|1071
13282|3053|823
13283|3054|1067
13284|3054|1068
13285|3054|1071
13286|3054|823
13287|3055|726
13288|3055|431
13289|3056|440
13290|3056|431
13291|3058|1254
13292|3058|1258
13293|3058|1067
13294|3058|1259
13295|3058|1071
13296|3058|1009
13297|3055|440
13298|3059|425
13299|3059|434
13300|3060|1084
13301|3061|429
13302|3061|1070
13303|3061|1072
13304|3061|434
13305|3061|1081
13306|3061|1082
13307|3061|1084
13308|3062|1121
13309|3062|1037
13310|3062|429
13311|3062|1038
13312|3062|434
13313|3062|1080
13314|3062|1081
13315|3063|1121
13316|3063|1037
13317|3063|429
13318|3063|1038
13319|3063|434
13320|3063|1080
13321|3063|1081
13322|3064|1121
13323|3064|1037
13324|3064|429
13325|3064|1038
13326|3064|434
13327|3064|1080
13328|3064|1081
13329|3065|1121
13330|3065|1037
13331|3065|429
13332|3065|1038
13333|3065|434
13334|3065|1080
13335|3065|1081
13336|3066|434
13337|3066|1079
13338|3066|1080
13339|3066|1081
13340|3066|1052
13341|3067|1121
13342|3067|1037
13343|3067|1038
13344|3067|434
13345|3067|1080
13346|3067|1081
13347|3068|425
13348|3068|434
13349|3069|418
13350|3069|1090
13351|3069|429
13352|3069|434
13353|3069|1141
13354|3069|438
13355|3069|1079
13356|3071|1067
13357|3071|1071
13358|3072|1067
13359|3072|1068
13360|3072|429
13361|3072|1071
13362|3073|1067
13363|3073|1262
13364|3074|1067
13365|3075|1067
13366|3076|1084
13367|3077|418
13368|3077|726
13369|3077|438
13370|3078|418
13371|3078|726
13372|3078|438
13373|3079|418
13374|3079|726
13375|3079|438
13376|3080|418
13377|3080|726
13378|3080|438
13379|3081|1160
13380|3081|418
13381|3081|438
13382|3082|1067
13383|3082|726
13384|3082|1071
13385|3083|434
13386|3083|476
13387|3083|429
13388|3084|1262
13389|3086|1084
13390|3086|429
13391|3087|1042
13392|3087|1044
13393|3087|1045
13394|3087|1079
13395|3087|1080
13396|3087|1081
13397|3089|434
13398|3089|1071
13399|3090|429
13400|3090|1084
13401|3090|1071
13402|3090|433
13403|3090|434
13404|3090|1042
13405|3090|1268
13406|3090|476
13407|3090|1021
13408|3091|429
13409|3091|1084
13410|3091|1071
13411|3091|433
13412|3091|434
13413|3091|1042
13414|3091|1268
13415|3091|476
13416|3091|1021
13417|3092|1261
13418|3092|1262
13419|3093|433
13420|3093|434
13421|3095|434
13422|3096|433
13423|3096|1140
13424|2805|1067
13425|2805|1071
13426|3097|433
13427|3097|1067
13428|3097|1071
13429|3098|1254
13430|3098|1256
13431|3098|1258
13432|3098|1259
13433|3098|726
13434|3098|1084
13435|3099|1056
13436|3099|1057
13437|3099|434
13438|3099|1043
13439|3099|1042
13440|3099|1044
13441|3099|1079
13442|3099|1081
13443|3099|1050
13444|3099|1052
13445|3099|1054
13446|3100|1042
13447|3101|1256
13448|3101|425
13449|3101|1257
13450|3101|1254
13451|589|434
13452|589|1042
13453|589|1080
13454|589|1081
13455|589|476
13456|667|419
13457|667|1101
13458|667|1103
13459|667|1104
13460|667|1105
19313|4482|1261
13462|704|419
13463|704|1101
13464|704|1103
13465|3102|1067
13466|3102|1261
13467|3102|1262
34913|8339|1038
13469|705|419
13470|705|1101
13471|705|1103
19314|4482|1262
37148|8858|1151
13474|3103|1042
13475|3103|431
13476|3104|418
13477|3104|1067
13478|3105|1121
13479|3105|1133
13480|3105|434
13481|3105|1078
13482|3105|1079
13483|3105|1083
13484|3106|1261
13485|3106|1029
13486|3107|1261
13487|3107|1262
13488|3108|1067
13489|3108|1261
13490|3109|1088
13491|3109|1121
13492|3109|429
13493|3109|434
13494|3109|726
13495|3109|1084
13496|3110|434
13497|3110|1071
13498|3111|1056
13499|3111|1042
13500|3111|1053
13501|3111|1054
19426|4507|1072
19427|4507|434
19428|4507|476
19429|4507|1078
13506|3113|434
13507|3113|429
13508|3114|438
13509|3115|433
13510|3115|1257
13511|3115|1254
13512|3116|433
13513|3116|1254
13514|3117|433
13515|3117|1254
13516|3118|433
13517|3118|1254
13518|3119|433
13519|3119|1254
13520|3120|433
13521|3120|1268
13522|3120|1030
13523|3121|486
13524|3121|521
13525|3121|492
13526|3121|429
13527|3121|438
13528|3121|1142
13529|3121|504
13530|3121|542
13531|3122|1136
13532|3122|1160
13533|3122|429
13534|3123|433
13535|3123|726
13536|3123|1071
13537|3124|1136
13538|3124|1160
13539|3124|429
13540|3125|1136
13541|3125|1160
13542|3125|429
13543|3126|1136
13544|3126|1160
13545|3126|429
13546|3127|1024
13547|3127|1079
13548|3127|1080
13549|3127|1081
13550|3127|1021
13551|3127|1023
13552|3127|434
19475|4520|1262
19476|4520|1253
19477|4520|438
13556|3129|1134
13557|3129|438
13558|3130|1059
13559|3130|438
13560|3131|438
13561|3131|1135
13562|3132|433
13563|3132|1029
13564|3132|1071
13565|3133|418
13566|3133|438
13567|3134|418
13568|3134|438
13569|3135|434
13570|3135|1043
13571|3135|1042
13572|3135|1079
13573|3135|1047
13574|3135|1080
13575|3135|1081
13576|3135|1050
13577|3136|1254
13578|3136|1256
13579|3136|1257
13580|3136|1259
13581|3136|429
13582|3136|1039
13583|3137|1024
13584|3137|434
13585|3137|1081
13586|3137|1021
13587|3137|1022
13588|3138|1261
13589|3139|1028
13590|3139|1254
13591|3139|1256
13592|3139|433
13593|3139|726
19513|4532|438
13595|3140|1021
19537|4540|1080
13597|3141|434
13598|3141|476
13599|3141|1268
13600|3141|1079
13601|3142|434
13602|3142|1268
13603|3142|1081
13604|3142|1021
13605|3142|1023
13606|3144|1254
13607|3144|1255
13608|3144|1256
13609|3144|1257
13610|3144|429
13611|3144|1268
13612|3144|726
13613|3144|1079
13614|3144|1016
13615|3145|418
13616|3145|438
13617|3146|434
13618|3146|1078
13619|3146|1079
13620|3146|1080
13621|3146|1081
13622|3146|476
13623|3147|1028
13624|3147|1254
13625|3147|1257
13626|3147|1258
13627|3147|1067
13628|3147|433
13629|3147|726
13631|3148|476
13632|3148|1082
13633|1118|1079
13634|3149|1261
13635|3150|1067
13636|3150|1268
13637|3150|1071
13638|3151|1067
13639|3151|1268
13640|3151|1071
13641|3152|418
13642|3152|1091
13643|3152|1092
13644|3152|1090
13645|3152|1093
13646|3152|487
13647|3153|1262
13648|3154|418
13649|3154|1091
13650|3154|1092
13651|3154|1093
13652|3154|438
13653|3154|1142
13654|3155|418
13655|3155|1091
13656|3155|1092
13657|3155|1093
13658|3155|438
13659|3155|1142
13660|3156|418
13661|3156|1091
13662|3156|1092
13663|3156|1093
13664|3156|438
13665|3156|1142
13666|3156|476
13667|3157|1121
13668|3157|1084
13669|3157|429
13670|3157|431
13671|3158|1121
13672|3158|1084
13673|3158|429
13674|3158|431
13675|3159|475
13676|3159|438
13677|3159|431
13678|3160|475
13679|3160|438
13680|3160|431
13681|3070|1117
13682|3161|1261
13683|3161|1262
13684|2857|1088
13685|2857|1084
13686|3162|1262
13687|3162|1079
13688|3163|1144
13689|3163|1262
13690|3163|1079
13691|3088|1056
13692|3088|1057
13693|3088|434
13694|3088|1043
13695|3088|1042
13696|3088|1044
13697|3088|1079
13698|3088|1081
13699|3088|1050
13700|3088|1052
13701|3088|1054
19315|4421|418
19430|4508|1028
19431|4508|1029
19432|4508|1030
19433|4508|433
19478|4521|1262
19479|4521|1253
19480|4521|438
19514|4533|1262
13713|3165|1268
13714|3165|1071
13715|3166|1067
13716|3166|1068
13717|3166|429
13718|3166|1071
13719|3166|1039
13720|3166|1073
13721|3167|1067
13722|3167|1068
13723|3167|429
13724|3167|1071
13725|3167|1039
13726|3167|1073
13727|3168|434
13728|3168|476
13729|3168|1268
13730|3168|1079
13731|3169|1024
13732|3169|1025
13733|3169|1059
13734|3169|1076
13735|3169|1080
13736|3169|1021
13737|3169|1022
13738|3170|1121
13739|3170|429
13740|3170|1073
13741|3170|1079
13742|3170|1080
13743|3170|476
13744|3171|1060
13745|3171|431
13746|3171|1268
13747|3171|726
13748|3171|1113
13749|3172|1254
13750|3172|1255
13751|3172|1256
13752|3172|425
13753|3172|1257
13754|3172|1258
13755|3172|726
13756|3173|1113
13757|3173|1060
13758|3173|726
13759|3173|431
13760|3174|1113
13761|3174|1060
13762|3174|726
13763|3174|431
13764|3175|1113
13765|3175|1060
13766|3175|726
13767|3175|431
13768|3176|1254
13769|3176|1255
13770|3176|1256
13771|3176|1257
13772|3176|429
13773|3176|1268
13774|3176|726
13775|3176|1079
13776|3176|1016
13777|3177|1057
13778|3177|1042
13779|3177|429
13780|3177|431
13781|3178|1042
13782|3178|1052
19515|4533|1253
19516|4533|438
13783|3178|429
13784|3178|431
13785|3179|434
13786|3179|475
13787|3179|1071
13788|3179|431
13789|3180|1262
13790|3180|434
13791|3180|1268
13792|3180|1079
13793|3180|476
13794|3181|1057
13795|3181|429
13796|3181|431
13797|3181|1042
13798|3181|1052
13799|3182|434
13800|3182|1084
13801|3182|429
13802|3182|1071
13803|3183|429
13804|3183|1084
13805|3183|431
13806|3183|434
13807|3183|476
13808|3184|425
13809|3184|1084
13810|3185|425
13811|3185|1084
13812|3186|425
13813|3186|1084
13814|3188|1070
13815|3188|1071
13816|3188|1072
13817|3188|433
13818|3188|434
13819|3188|1080
13820|3188|1081
13821|3188|476
13822|3189|1262
13823|3189|1079
13824|3190|1262
13825|3190|1079
13826|3191|433
13827|3191|434
13828|3191|476
13829|3191|1071
13830|3192|433
13831|3192|434
13832|3192|1079
13833|3192|1071
13834|3193|1067
13835|3193|1068
13836|3193|1071
13837|3193|503
13838|3193|824
13839|3194|1021
13840|3194|475
13841|3194|429
13842|3194|431
13843|3195|1080
13844|3195|1081
13845|3195|434
13846|3195|1071
13847|3196|1080
13848|3196|1081
13849|3196|434
13850|3196|1268
13851|3197|434
13852|3197|1268
13853|3197|1081
13854|3197|1021
13855|3197|1022
13856|3197|1023
13857|3198|434
13858|3198|1268
13859|3198|1081
13860|3198|1021
13861|3198|1022
13862|3198|1023
13863|3199|476
13864|3199|1262
13865|3199|1079
13866|3200|1073
13867|3200|501
13868|3200|1071
13869|3201|1073
13870|3201|501
13871|3201|1071
13872|3202|1073
13873|3202|1071
13874|3203|1073
13875|3203|1071
13876|3204|434
13877|3204|1268
13878|3204|1078
13879|3204|1081
13880|3204|1082
13881|3205|434
13882|3205|1078
13883|3206|434
13884|3206|1078
26639|6469|1067
26640|6469|1068
26641|6469|1071
26714|6489|726
13889|3207|1042
26766|6505|418
13891|3207|440
13892|3207|1021
13893|3208|1067
13894|3208|429
13895|3208|1071
13896|3208|1073
13897|3208|434
13898|3208|1084
13899|3209|1067
13900|3209|429
13901|3209|1071
13902|3209|1073
13903|3209|434
13904|3209|1084
13905|3210|1067
13906|3210|429
13907|3210|1071
13908|3210|1073
13909|3210|434
13910|3210|1084
13911|3211|425
13912|3211|429
13913|3211|1084
13914|3211|1009
13915|3211|434
13916|3211|1080
13917|3211|1081
13918|3211|476
13919|3212|1021
13920|3212|475
13921|3212|429
13922|3212|431
13923|3213|1021
13924|3213|475
13925|3213|429
13926|3213|431
13927|3214|1072
13928|3214|434
13929|3214|1268
13930|3214|1079
13931|3214|1081
13932|3214|1082
13933|3214|476
13934|3215|1072
13935|3215|434
13936|3215|1268
13937|3215|1079
13938|3215|1081
13939|3215|1082
13940|3215|476
13941|3216|425
13942|3216|434
13943|3216|1080
13944|3216|1081
13945|3216|476
13946|3217|433
13947|3217|438
13948|3218|433
13949|3218|438
13950|1076|1071
13951|3219|425
13952|3219|1071
13953|3219|433
13954|3219|434
13955|3219|438
13956|3220|425
